title,company,location,type,skills_required,salary_min,salary_max,category
Business Analyst,Onyx Strategy Group,"San Francisco, CA",Full-time,"Data-Driven Decision Making, Risk Management, QuickBooks, SQL, Pricing Strategy, Contract Negotiation, KPI Development",91057,98035,"Business, Finance & Analytics"
Senior Compliance Analyst,Granite Ledger Co.,"Seattle, WA",Full-time,"Supply Chain Analysis, Vendor Management, SAP",119790,130114,"Business, Finance & Analytics"
Investment Analyst,Brightpath Solutions Group,"San Francisco, CA",Full-time,"Risk Management, Vendor Management, Investment Analysis, Financial Modeling, Pricing Strategy, Business Development, Data-Driven Decision Making, P&L Management",99551,111600,"Business, Finance & Analytics"
Auditor Intern,Falcon Ridge Analytics,"Charlotte, NC",Internship,"Procurement, Agile Methodology, Data-Driven Decision Making, Pricing Strategy, Excel Financial Modeling, Investment Analysis, Budgeting & Forecasting",30932,36222,"Business, Finance & Analytics"
Pricing Analyst Manager,Summit Solutions Group,"Atlanta, GA",Full-time,"NetSuite, Excel Financial Modeling, Vendor Management, Financial Analysis, Business Development, Pricing Strategy, Investment Analysis",155847,169657,"Business, Finance & Analytics"
Senior Strategy Analyst,Brightpath Trust Group,"Seattle, WA",Full-time,"Budgeting & Forecasting, Risk Management, Supply Chain Analysis, P&L Management, Cost-Benefit Analysis",128089,137022,"Business, Finance & Analytics"
Finance Manager,Thornwood Ledger Co.,"Charlotte, NC",Full-time,"Accounting Principles, Vendor Management, Negotiation, Excel Financial Modeling, QuickBooks, NetSuite, Risk Management",82491,90096,"Business, Finance & Analytics"
Lead Strategy Analyst,Redwood Wealth Partners,"Austin, TX",Full-time,"Vendor Management, Contract Negotiation, SAP, Competitive Intelligence, Excel Financial Modeling, Budgeting & Forecasting, Accounting Principles, Investment Analysis",154712,162867,"Business, Finance & Analytics"
Senior Auditor,Elmgate Advisory Group,"Charlotte, NC",Full-time,"Procurement, Pricing Strategy, Contract Negotiation, Excel, Agile Methodology, Business Development, Excel Financial Modeling",115806,123950,"Business, Finance & Analytics"
Senior Investment Analyst,Highfield Financial Group,"Seattle, WA",Part-time,"Procurement, Pricing Strategy, Time Management, Financial Analysis, Data-Driven Decision Making, KPI Development, Supply Chain Analysis",137773,147689,"Business, Finance & Analytics"
Tax Analyst,Highfield Investment Partners,"San Francisco, CA",Full-time,"Excel Financial Modeling, Business Development, Vendor Management, Communication, Pricing Strategy",96599,103507,"Business, Finance & Analytics"
Senior Controller,Lakeshore Capital Group,Remote,Part-time,"KPI Development, NetSuite, Data-Driven Decision Making, Investment Analysis, Business Development, Cost-Benefit Analysis, Accounting Principles, Procurement",121535,132004,"Business, Finance & Analytics"
FP&A Analyst,Silverbrook Financial Group,"New York, NY",Full-time,"Data-Driven Decision Making, Contract Negotiation, KPI Development, Business Development, Competitive Intelligence, Risk Management, QuickBooks, Cost-Benefit Analysis",100330,111600,"Business, Finance & Analytics"
Financial Planning Analyst Intern,Sterling Financial Partners,Remote,Internship,"Excel Financial Modeling, Vendor Management, Procurement, Financial Analysis, Pricing Strategy, Contract Negotiation, Budgeting & Forecasting, SAP",26352,30463,"Business, Finance & Analytics"
Risk Analyst,Oakhaven Investment Partners,Remote,Part-time,"Supply Chain Analysis, Accounting Principles, NetSuite, Investment Analysis, KPI Development",73215,81199,"Business, Finance & Analytics"
Principal Portfolio Analyst,Thornwood Ledger Co.,"Boston, MA",Full-time,"Contract Negotiation, Financial Analysis, Excel Financial Modeling, Supply Chain Analysis, Stakeholder Management",151855,169712,"Business, Finance & Analytics"
Pricing Analyst Intern,Redwood Financial Partners,"Boston, MA",Internship,"Supply Chain Analysis, KPI Development, Budgeting & Forecasting, P&L Management, Contract Negotiation, Data-Driven Decision Making, Competitive Intelligence",28796,35784,"Business, Finance & Analytics"
Business Analyst Manager,Foxglen Strategy Group,"Atlanta, GA",Full-time,"Risk Management, QuickBooks, NetSuite",147060,160253,"Business, Finance & Analytics"
Pricing Analyst Intern,Lakeshore Holdings,"Austin, TX",Internship,"Financial Analysis, Budgeting & Forecasting, Vendor Management, Supply Chain Analysis",23373,30767,"Business, Finance & Analytics"
Lead Risk Manager,Brambleton Trust Group,"Denver, CO",Full-time,"Procurement, Vendor Management, Data-Driven Decision Making, P&L Management, QuickBooks, Investment Analysis, KPI Development",134765,150741,"Business, Finance & Analytics"
Procurement Analyst,Palisade Ventures,Remote,Full-time,"Financial Analysis, Communication, Business Development, Competitive Intelligence, Data-Driven Decision Making, Risk Management",78224,85762,"Business, Finance & Analytics"
Revenue Analyst,Harborline Holdings,"Atlanta, GA",Full-time,"Contract Negotiation, QuickBooks, Accounting Principles, SAP, Risk Management",99833,111576,"Business, Finance & Analytics"
Lead Compliance Analyst,Wrenfield & Associates,"Austin, TX",Full-time,"Business Development, Vendor Management, Supply Chain Analysis",152904,161036,"Business, Finance & Analytics"
Portfolio Analyst,Redwood Capital Group,"Boston, MA",Full-time,"Financial Modeling, QuickBooks, Competitive Intelligence",82100,91619,"Business, Finance & Analytics"
Junior Revenue Analyst,Silverbrook Financial Group,Remote,Part-time,"Cost-Benefit Analysis, Procurement, NetSuite",61431,70801,"Business, Finance & Analytics"
FP&A Analyst Intern,Fernbrook Solutions Group,"Seattle, WA",Internship,"Cost-Benefit Analysis, Procurement, Business Development, Competitive Intelligence",34196,40845,"Business, Finance & Analytics"
FP&A Analyst Manager,Skyline Consulting,Remote,Full-time,"Data-Driven Decision Making, Excel Financial Modeling, Contract Negotiation, SQL",114495,122923,"Business, Finance & Analytics"
Principal Internal Auditor,Oakhaven Consulting,Remote,Full-time,"Excel Financial Modeling, KPI Development, Supply Chain Analysis, Cost-Benefit Analysis",154573,165163,"Business, Finance & Analytics"
Internal Auditor,Onyx Solutions Group,"Denver, CO",Full-time,"QuickBooks, Supply Chain Analysis, Git, Financial Analysis, P&L Management, Contract Negotiation, NetSuite, Accounting Principles",99529,110696,"Business, Finance & Analytics"
Staff Financial Planning Analyst,Crestline Advisory Group,Remote,Full-time,"QuickBooks, Agile Methodology, Vendor Management, NetSuite, Pricing Strategy, Financial Analysis, Excel Financial Modeling, Business Development",163201,170920,"Business, Finance & Analytics"
Payroll Specialist,Stonebridge Strategy Group,Remote,Full-time,"Budgeting & Forecasting, Data-Driven Decision Making, Competitive Intelligence, Pricing Strategy, Vendor Management, Git, QuickBooks, SAP",82205,95983,"Business, Finance & Analytics"
FP&A Analyst Intern,Onyx Strategy Group,"Atlanta, GA",Internship,"QuickBooks, Stakeholder Management, NetSuite, Vendor Management, Excel Financial Modeling, Accounting Principles, Financial Analysis, Pricing Strategy",29473,36865,"Business, Finance & Analytics"
Senior Payroll Specialist,Northfield Ventures,"San Francisco, CA",Contract,"Risk Management, Accounting Principles, Financial Analysis, Excel, Budgeting & Forecasting, Supply Chain Analysis, P&L Management, Competitive Intelligence",99612,108617,"Business, Finance & Analytics"
Junior Supply Chain Analyst,Wrenfield & Associates,"Atlanta, GA",Full-time,"Competitive Intelligence, Excel Financial Modeling, Procurement, KPI Development, P&L Management, Contract Negotiation, Data-Driven Decision Making, Pricing Strategy",54782,65001,Business Operations
Senior Revenue Analyst,Redwood Wealth Partners,"Chicago, IL",Full-time,"SAP, Risk Management, Contract Negotiation, Business Development, Investment Analysis, Competitive Intelligence, Critical Thinking, Excel Financial Modeling",133709,144555,"Business, Finance & Analytics"
Senior Data Analyst,Oakhaven Investment Partners,"Atlanta, GA",Part-time,"Salesforce, Vendor Management, Accounting Principles, NetSuite",136247,144582,Data & Analytics
Business Analyst,Rivergate Analytics,"Austin, TX",Full-time,"NetSuite, Vendor Management, Competitive Intelligence, Financial Analysis, KPI Development, Business Development, Critical Thinking, Budgeting & Forecasting",85064,94201,"Business, Finance & Analytics"
Pricing Analyst,Onyx Trust Group,Remote,Contract,"Excel Financial Modeling, Accounting Principles, P&L Management, Pricing Strategy, Supply Chain Analysis",79909,88647,"Business, Finance & Analytics"
Business Analyst Intern,Thornwood Ledger Co.,"Boston, MA",Internship,"Supply Chain Analysis, SQL, Excel Financial Modeling",25905,29629,"Business, Finance & Analytics"
Controller,Redwood & Associates,"Atlanta, GA",Full-time,"Budgeting & Forecasting, Business Development, Time Management, Supply Chain Analysis",89942,98781,"Business, Finance & Analytics"
Senior Staff Accountant,Brightpath Trust Group,Remote,Full-time,"SAP, Vendor Management, Investment Analysis, Data-Driven Decision Making, Supply Chain Analysis, Competitive Intelligence, Cost-Benefit Analysis, Procurement",120954,136731,"Business, Finance & Analytics"
Strategy Analyst Manager,Onyx Strategy Group,"Boston, MA",Full-time,"Business Development, Budgeting & Forecasting, Risk Management, P&L Management",135996,145932,"Business, Finance & Analytics"
Data Analyst,Elmgate Advisory Group,Remote,Full-time,"Supply Chain Analysis, Accounting Principles, Vendor Management, Excel",99578,111600,Data & Analytics
Auditor,Brightpath Solutions Group,"Seattle, WA",Full-time,"Cost-Benefit Analysis, Competitive Intelligence, Supply Chain Analysis, Investment Analysis",93770,100189,"Business, Finance & Analytics"
Auditor,Brambleton Trust Group,"Chicago, IL",Part-time,"Competitive Intelligence, KPI Development, Business Development, NetSuite, Contract Negotiation, Procurement, P&L Management, Investment Analysis",78584,91920,"Business, Finance & Analytics"
Financial Planning Analyst Manager,Redwood Capital Group,Remote,Part-time,"Excel Financial Modeling, Problem Solving, Procurement, Vendor Management",114329,135207,"Business, Finance & Analytics"
Staff Accountant,Fernbrook Solutions Group,"New York, NY",Full-time,"Excel Financial Modeling, Data-Driven Decision Making, P&L Management, Accounting Principles, Excel, Contract Negotiation, Accounting Principles",74946,80673,"Business, Finance & Analytics"
Senior Revenue Analyst,Pinecrest Advisory Group,"Dallas, TX",Full-time,"Communication, Supply Chain Analysis, P&L Management, Risk Management, KPI Development, Contract Negotiation, Financial Analysis, Cost-Benefit Analysis",129026,148653,"Business, Finance & Analytics"
Senior Compliance Analyst,Highfield Financial Group,"San Francisco, CA",Full-time,"Excel Financial Modeling, Financial Analysis, Business Development, Vendor Management, SAP, Procurement, Contract Negotiation, Pricing Strategy",123193,141398,"Business, Finance & Analytics"
Junior Staff Accountant,Elmgate Advisory Group,"Boston, MA",Full-time,"Budgeting & Forecasting, Accounting Principles, Stakeholder Management, Excel, KPI Development",57852,68064,"Business, Finance & Analytics"
Bookkeeper Intern,Harborline Holdings,Remote,Internship,"Data-Driven Decision Making, P&L Management, KPI Development, Supply Chain Analysis, Financial Analysis, Risk Management, Competitive Intelligence",29128,36023,"Business, Finance & Analytics"
Data Analyst,Summit Insights,"New York, NY",Full-time,"Excel, SQL, Financial Modeling, Competitive Intelligence, NetSuite, Procurement",87680,100036,Data & Analytics
Lead Strategy Analyst,Redwood Wealth Partners,"Chicago, IL",Full-time,"Quickbooks, Competitive Intelligence, KPI Development",141970,149475,"Business, Finance & Analytics"
Portfolio Analyst Intern,Brambleton Holdings,"New York, NY",Internship,"Accounting Principles, Data-Driven Decision Making, Cost-Benefit Analysis, QuickBooks, Vendor Management",35715,41156,"Business, Finance & Analytics"
Lead Strategy Analyst,Pinecrest Financial Services,Remote,Full-time,"Supply Chain Analysis, COMPETITIVE INTELLIGENCE, Pricing Strategy, Procurement, Excel Financial Modeling, QuickBooks, Presentation Skills, Vendor Management",153950,163952,"Business, Finance & Analytics"
Business Analyst Intern,Lakeshore Capital Group,"Atlanta, GA",Internship,"Procurement, Supply Chain Analysis, Contract Negotiation, Competitive Intelligence, Excel, P&L Management",24967,32919,"Business, Finance & Analytics"
Lead Portfolio Analyst,Brambleton Holdings,"Atlanta, GA",Contract,"NetSuite, P&L Management, QuickBooks, Financial Analysis, Critical Thinking, Business Development",154516,169227,"Business, Finance & Analytics"
Senior Portfolio Analyst,Foxglen Advisory Group,"San Francisco, CA",Full-time,"NetSuite, Pricing Strategy, Competitive Intelligence",125300,137092,"Business, Finance & Analytics"
Operations Analyst,Meridian Financial Partners,"San Francisco, CA",Full-time,"Accounting Principles, Vendor Management, Investment Analysis, Excel Financial Modeling, Data-Driven Decision Making, P&L Management, QuickBooks, Cost-Benefit Analysis",93250,107507,Business Operations
Risk Analyst,Ashford Advisory Group,Remote,Full-time,"Business Development, SQL, Supply Chain Analysis, Data-Driven Decision Making, Procurement, Investment Analysis, KPI Development, SAP",94587,102402,"Business, Finance & Analytics"
Business Analyst Intern,Lakeshore Ledger Co.,"New York, NY",Internship,"SQL, P&L Management, NetSuite, SAP, Competitive Intelligence, Accounting Principles, Cost-Benefit Analysis",25139,31127,"Business, Finance & Analytics"
Revenue Analyst,Redwood Advisory Group,"Chicago, IL",Full-time,"SQL, Budgeting & Forecasting, Data-Driven Decision Making",72992,82598,"Business, Finance & Analytics"
