title,company,location,type,skills_required,salary_min,salary_max,category
Junior Data Analyst,Pinecrest Neural Robotics Group,Remote,Full-time,"Power BI, Tableau, Google Analytics",70580,76474,Data & Analytics
Intern Analytics Engineer,Starling Cloud Works,Remote,Internship,"Business Intelligence, Data Governance, Data Modeling",23282,32420,Data & Analytics
Analytics Engineering Manager,Pinecrest Neural Robotics Group,"Bangalore, India",Full-time,"SQL, Data Modeling, Data Governance",132818,151584,Data & Analytics
Junior Data Analyst,Palisade Vector Digital,Remote,Contract,"A/B Testing, SQL, Tableau, Excel, Python",64532,75861,Data & Analytics
Junior Data Engineer,Copperfield Insight Labs,"Dublin, Ireland",Part-time,"Data Pipeline Design, dbt, Data Warehousing, ETL Pipelines, Problem Solving, SQL",68844,82334,Data & Analytics
Data Science Manager,Basecamp Compute Partners,"Amsterdam, Netherlands",Full-time,"Team Leadership, Predictive Analytics, Statistics, Stakeholder Management",135668,167407,Data & Analytics
Mid-level Quantitative Analyst,Ridgeback Cognition Group,Remote,Full-time,"Statistical Modeling, Machine Learning, R, Statistics, Time Series Analysis",98377,105627,Data & Analytics
Junior NLP Engineer,Pinecrest Metrics Partners,Singapore,Full-time,"Natural Language Processing, Generative AI, TensorFlow, Deep Learning, Large Language Models, PyTorch, Time Management",72172,84568,Data & Analytics
Senior Data Scientist,Pinecrest Quantum Systems,"Atlanta, GA",Full-time,"Agile Methodology, Python, Jupyter, NumPy",122839,132916,Data & Analytics
Mid-level MLOps Engineer,Meridian Pattern Group,"Bangalore, India",Full-time,"Docker, Kubernetes, Machine Learning",87190,104228,Data & Analytics
Intern Data Analyst,Amberton Insight Labs,Remote,Internship,"Data Visualization, Power BI, Tableau, SQL, Critical Thinking",27586,37960,Data & Analytics
Intern Analytics Engineer,Cobalt Field Robotics Group,"Berlin, Germany",Internship,"SQL, Snowflake, Looker, Problem Solving, Data Governance, Data Warehousing, Power BI",23815,34622,Data & Analytics
Lead Machine Learning Engineer,Nova Bridge AI,"Bangalore, India",Contract,"Feature Engineering, Deep Learning, TensorFlow, MLOps",154425,165185,Data & Analytics
Intern Data Scientist,Pinecrest Neural Robotics Group,Remote,Internship,"Python, Data Visualization, SQL, Data Analysis, A/B Testing",31691,35741,Data & Analytics
Lead Business Intelligence Analyst,Granite Cloud Digital,Remote,Part-time,"Excel VBA, SQL, Data Modeling, Power BI, Business Intelligence",154052,176737,Data & Analytics
Mid-level Data Analyst,Silverlake Quantum Group,"Washington, DC",Part-time,"Excel, Tableau, Google Analytics, Data Analysis",89647,102533,Data & Analytics
Senior AI Research Engineer,Crestline Quantum Partners,Remote,Full-time,"PyTorch, Agile Methodology, Generative AI, Computer Vision, Natural Language Processing, Large Language Models",127912,142300,Data & Analytics
Junior AI Research Engineer,Crestline Insight Studio,"Washington, DC",Full-time,"PyTorch, Vector Embeddings, Generative AI, Cross-functional Collaboration, Deep Learning, Natural Language Processing",61938,74348,Data & Analytics
Mid-level Quantitative Analyst,Bluepeak Neural Works,"Boston, MA",Part-time,"R, Statistical Modeling, Statistics, Python",92071,109492,Data & Analytics
Mid-level Data Engineer,Northfield Compute Group,Singapore,Full-time,"ETL Pipelines, Data Pipeline Design, Databricks, BigQuery",99313,119374,Data & Analytics
Analytics Engineering Manager,Palisade Bridge Ventures,"London, UK",Full-time,"Stakeholder Management, Data Modeling, dbt, Data Governance",134303,160548,Data & Analytics
Analytics Engineering Manager,Windward Field Partners,Remote,Full-time,"Data Modeling, dbt, SQL, Team Leadership",133446,144833,Data & Analytics
Senior MLOps Engineer,Granite Cloud Digital,Remote,Contract,"Amazon Web Services, CI/CD Pipelines, MLOps, Docker, Communication",135445,146019,Data & Analytics
Lead AI Research Engineer,Crestline Quantum Partners,"New York, NY",Full-time,"Hugging Face Transformers, Large Language Models, PyTorch, Generative AI",154930,169701,Data & Analytics
Junior AI Research Engineer,Starling Bridge Digital,Singapore,Contract,"Generative AI, PyTorch, Vector Embeddings, Computer Vision, Natural Language Processing, Prompt Engineering",66050,76048,Data & Analytics
Junior NLP Engineer,Fernwood Field Robotics Group,"Amsterdam, Netherlands",Full-time,"Hugging Face Transformers, Large Language Models, Python, Natural Language Processing, Statistics",63672,78643,Data & Analytics
Intern Data Analyst,Ashgrove Stream Systems,"Washington, DC",Internship,"A/B Testing, Statistics, Mixpanel, Power BI, Excel",23206,29815,Data & Analytics
Lead Analytics Engineer,Basecamp Quantum IT,Remote,Full-time,"Data Governance, SQL, Data Modeling",142232,151744,Data & Analytics
Intern Data Analyst,Silverlake Quantum Ventures,Remote,Internship,"Python, Power BI, SQL",28234,33053,Data & Analytics
Mid-level Quantitative Analyst,Meridian Cloud AI,"Washington, DC",Full-time,"Time Series Analysis, Statistical Modeling, Predictive Analytics, Scrum, Statistics, Python",89837,104708,Data & Analytics
Lead Quantitative Analyst,Starling Field IT,"Los Angeles, CA",Full-time,"Statistics, R, Statistical Modeling, Time Series Analysis",155525,173010,Data & Analytics
Staff AI Research Engineer,Silverlake Vector Studio,Remote,Full-time,"Statistics, Computer Vision, Prompt Engineering, Critical Thinking, Python, PyTorch, Vector Embeddings, Hugging Face Transformers",162180,178188,Data & Analytics
Analytics Engineering Manager,Ironwood Cloud Works,"Vancouver, BC",Full-time,"dbt, Team Leadership, SQL, Data Warehousing, Agile Methodology",135580,158072,Data & Analytics
Analytics Engineering Manager,Starling Digital Robotics Group,Remote,Full-time,"dbt, Data Modeling, Agile Methodology, Roadmap Planning, Team Leadership",129947,147705,Data & Analytics
Analytics Engineering Manager,Meridian Cloud AI,Remote,Full-time,"SQL, Data Warehousing, Team Leadership, Data Modeling, Stakeholder Management",148142,170712,Data & Analytics
"Mid-level Research Scientist, AI",Basecamp Compute Digital,"Bangalore, India",Full-time,"Deep Learning, Statistics, PyTorch, Cross-functional Collaboration, Python",97687,115856,Data & Analytics
Mid-level Data Analyst,Fernwood Bridge Works,Remote,Full-time,"Time Management, Excel, Data Analysis, Tableau, Data Visualization",92647,104810,Data & Analytics
Staff NLP Engineer,Onyx Digital Digital,"Toronto, ON",Full-time,"Python, Natural Language Processing, Deep Learning, Hugging Face Transformers",152538,175123,Data & Analytics
Data Science Manager,Thornfield Quantum Tech,"Vancouver, BC",Full-time,"Statistics, Data Analysis, Roadmap Planning",135956,165045,Data & Analytics
Lead MLOps Engineer,Granite Quantum Systems,"New York, NY",Full-time,"Cross-functional Collaboration, Kubernetes, Docker, CI/CD Pipelines",160989,174142,Data & Analytics
Senior Data Analyst,Ironwood Cloud Works,"San Francisco, CA",Part-time,"SQL, Jira, Data Analysis, Data Visualization, Tableau",129980,152619,Data & Analytics
Mid-level Data Scientist,Northfield Quantum IT,"Toronto, ON",Part-time,"Python, Data Visualization, PyTorch, Predictive Analytics, A/B Testing, Scikit-learn",102006,109210,Data & Analytics
Mid-level AI Research Engineer,Vertex Vector Works,"Boston, MA",Full-time,"Prompt Engineering, Hugging Face Transformers, Large Language Models, PyTorch, Reinforcement Learning",94616,112936,Data & Analytics
Principal Data Engineer,Pinecrest Metrics Partners,"New York, NY",Full-time,"Apache Airflow, Data Warehousing, Communication, Python",166539,189403,Data & Analytics
"Senior Research Scientist, AI",Fernwood Metrics Software,Remote,Full-time,"Computer Vision, Large Language Models, Natural Language Processing, PROMPT ENGINEERING, Statistics, Generative AI, DL, PyTorch",119387,137991,Data & Analytics
Analytics Engineering Manager,Copperfield Insight Labs,"San Francisco, CA",Full-time,"Stakeholder Management, Team Leadership, SQL, Data Modeling",127539,145185,Data & Analytics
Senior Quantitative Analyst,Palisade Bridge Ventures,Remote,Full-time,"Statistical Modeling, Time Series Analysis, Python, Critical Thinking, Machine Learning",123127,153027,Data & Analytics
Analytics Engineering Manager,Granite Pattern Systems,"Chicago, IL",Full-time,"SQL, Data Modeling, Team Leadership, dbt",134971,160697,Data & Analytics
Mid-level NLP Engineer,Harborline Cognition Digital,"Bangalore, India",Full-time,"Large Language Models, Vector Embeddings, Deep Learning, Natural Language Processing, Problem Solving, PyTorch",89250,109167,Data & Analytics
Analytics Engineering Manager,Silverlake Vector Studio,Singapore,Full-time,"dbt, Data Governance, SQL, Team Leadership",152210,175345,Data & Analytics
Junior Data Analyst,Onyx Metrics Digital,"Dublin, Ireland",Full-time,"Jira, SQL, A/B Testing, Data Storytelling, Excel, Data Analysis",68246,74325,Data & Analytics
Senior Data Analyst,Onyx Vector Systems,"Los Angeles, CA",Full-time,"Power BI, Tableau, Data Visualization, Amplitude",123365,140861,Data & Analytics
Senior NLP Engineer,Northfield Cloud IT,"Boston, MA",Full-time,"Python, Prompt Engineering, Natural Language Processing",138270,162966,Data & Analytics
Intern Data Scientist,Crestline Compute IT,"Amsterdam, Netherlands",Internship,"Time Series Analysis, SQL, Data Visualization, Scikit-learn, Cross-functional Collaboration",23051,31240,Data & Analytics
Junior AI Research Engineer,Meridian Cloud AI,"Seattle, WA",Part-time,"Python, Hugging Face Transformers, Deep Learning, Generative AI",62649,73559,Data & Analytics
Senior Quantitative Analyst,Granite Cloud Digital,"Chicago, IL",Contract,"Statistical Modeling, Machine Learning, Statistics, R, Financial Modeling",118736,143968,Data & Analytics
Staff AI Research Engineer,Basecamp Quantum IT,"Toronto, ON",Full-time,"Large Language Models, Statistics, Python, Time Management, Natural Language Processing, Prompt Engineering",151591,160896,Data & Analytics
Lead Machine Learning Engineer,Palisade Vector Digital,"Austin, TX",Full-time,"Machine Learning, Problem Solving, Feature Engineering, Python, MLOps",160998,184923,Data & Analytics
Intern Analytics Engineer,Basecamp Compute Partners,"Dublin, Ireland",Internship,"Looker, dbt, Power BI, Business Intelligence, Data Warehousing, Data Modeling, Time Management",28370,38047,Data & Analytics
Mid-level Quantitative Analyst,Granite Compute IT,Singapore,Full-time,"Statistics, Python, Financial Modeling, R, Statistical Modeling",99073,115584,Data & Analytics
Mid-level Business Intelligence Analyst,Bluepeak Neural Works,"Austin, TX",Full-time,"Tableau, SQL, Data Modeling, Power BI",87769,95013,Data & Analytics
Senior Data Engineer,Lumen Insight Digital,"Atlanta, GA",Full-time,"Redshift, Data Warehousing, Snowflake, dbt, Apache Spark",121582,148890,Data & Analytics
Senior Quantitative Analyst,Crestline Quantum Partners,"Los Angeles, CA",Full-time,"Statistics, Python, Statistical Modeling, SQL, Jira, Machine Learning",127035,146401,Data & Analytics
Junior Data Analyst,Meridian Pattern Group,"Toronto, ON",Full-time,"SQL, Data Visualization, Python, A/B Testing, Tableau, Data Storytelling, Mixpanel",63940,72777,Data & Analytics
"Staff Research Scientist, AI",Cobalt Data Group,"Denver, CO",Part-time,"Large Language Models, Time Management, Computer Vision, Deep Learning, PyTorch, Reinforcement Learning",168202,188577,Data & Analytics
Intern Analytics Engineer,Windward Vector Partners,"Chicago, IL",Internship,"Data Governance, dbt, Data Warehousing, Business Intelligence",27022,36010,Data & Analytics
Mid-level Business Intelligence Analyst,Silverlake Quantum Group,"Sydney, Australia",Full-time,"Excel VBA, SQL, Metabase, Git, Tableau",88379,103153,Data & Analytics
Intern Analytics Engineer,Brightwell Neural Partners,"Denver, CO",Internship,"Data Modeling, Looker, Python, Tableau",28151,34182,Data & Analytics
Junior AI Research Engineer,Ironwood Neural AI,"Austin, TX",Contract,"Statistics, Vector Embeddings, Large Language Models, Hugging Face Transformers, Computer Vision, Generative AI",66924,71970,Data & Analytics
"Senior Research Scientist, AI",Onyx Pattern Studio,"Toronto, ON",Full-time,"Generative AI, Python, Computer Vision, Prompt Engineering, Natural Language Processing, PyTorch, Deep Learning",120989,131024,Data & Analytics
"Senior Research Scientist, AI",Basecamp Quantum IT,"San Francisco, CA",Contract,"Large Language Models, Deep Learning, Generative AI",134059,151453,Data & Analytics
Intern Data Analyst,Cinderpeak Grid Analytics,Singapore,Internship,"Power BI, Critical Thinking, Tableau, Excel",22122,29968,Data & Analytics
Analytics Engineering Manager,Cascadia Data Ventures,"Berlin, Germany",Full-time,"Roadmap Planning, SQL, Data Warehousing, Team Leadership, dbt, Data Governance, Stakeholder Management",135935,154672,Data & Analytics
Staff Data Scientist,Onyx Vector Systems,"Bangalore, India",Part-time,"Predictive Analytics, Data Analysis, Jira, Jupyter",162815,186417,Data & Analytics
Data Science Manager,Palisade Bridge Ventures,Remote,Full-time,"Predictive Analytics, ROADMAP PLANNING, Stakeholder Management, Statistics, Python, Jira, Team Leadership",144651,169757,Data & Analytics
Intern Machine Learning Engineer,Northfield Neural Group,Remote,Internship,"Machine Learning, Kubernetes, Problem Solving, Reinforcement Learning, PyTorch",27256,38911,Data & Analytics
Senior Computer Vision Engineer,Thornfield Quantum Tech,"Austin, TX",Full-time,"MLOps, PyTorch, OpenCV, Problem Solving, Deep Learning, Python",132542,157124,Data & Analytics
Senior Data Scientist,Copperfield Compute Labs,"Bangalore, India",Full-time,"Scikit-learn, Pandas, SQL, TensorFlow",133729,147124,Data & Analytics
Principal Data Engineer,Fernwood Metrics Software,"New York, NY",Full-time,"Apache Spark, ETL Pipelines, Apache Kafka, Data Warehousing, Redshift, Python, BigQuery",177201,192964,Data & Analytics
Principal AI Research Engineer,Brightwell Neural Partners,Remote,Contract,"Time Management, Vector Embeddings, Deep Learning, Natural Language Processing, Generative AI, Reinforcement Learning",170212,180966,Data & Analytics
Lead Data Engineer,Granite Compute IT,"Bangalore, India",Full-time,"Data Warehousing, Apache Spark, Redshift, ETL Pipelines",156491,168053,Data & Analytics
Intern Data Engineer,Windward Vector Partners,"San Francisco, CA",Internship,"Apache Hadoop, dbt, Apache Spark, Data Warehousing, Snowflake, SQL",30549,40891,Data & Analytics
Mid-level MLOps Engineer,Thornfield Bridge Software,"Berlin, Germany",Full-time,"Kubernetes, Communication, Docker, CI/CD Pipelines, Python",88398,100515,Data & Analytics
Intern Data Engineer,Harborline Digital Analytics,Remote,Internship,"BigQuery, Scrum, SQL, dbt, Data Warehousing",30750,41012,Data & Analytics
Data Science Manager,Lumen Insight Digital,Singapore,Full-time,"Data Analysis, Roadmap Planning, Machine Learning, Python, Team Leadership",139645,159545,Data & Analytics
Senior NLP Engineer,Crestline Bridge Analytics,"Austin, TX",Full-time,"TensorFlow, Python, Large Language Models, Git, Generative AI, Natural Language Processing, Hugging Face Transformers",122031,148054,Data & Analytics
Junior Computer Vision Engineer,Starling Cloud Works,"Los Angeles, CA",Part-time,"TensorFlow, Python, Time Management, Feature Engineering, Computer Vision",63210,69962,Data & Analytics
