title,company,location,type,skills_required,salary_min,salary_max,category
Senior Software Developer,Tidefall Systems,"Boston, MA",Full-time,"Docker, Distributed Systems, Express.js, CSS, Svelte, Ruby on Rails",106748,145824,Software Engineering
Junior Frontend Engineer,Bluepeak Platforms,"Austin, TX",Full-time,"GraphQL Client (Apollo), Angular, Svelte, HTML, Responsive Design",56174,78527,Software Engineering
Intern Mobile Developer (iOS),Slatestone Platforms,"Denver, CO",Internship,"App Store Optimization, Problem Solving, iOS Development, Mobile CI/CD",25113,39901,Software Engineering
Junior Backend Engineer,Cobalt Systems,"Denver, CO",Contract,"Microsoft Azure, Amazon Web Services, Go",61520,71422,Software Engineering
Senior Frontend Developer,Pinecrest Systems,"Sydney, Australia",Full-time,"TypeScript, jQuery, GraphQL Client (Apollo),  Angular , Vite",115792,137470,Software Engineering
Mobile Engineer,Skyline Platforms,Singapore,Full-time,"Cross-platform Development, Mobile App Architecture, Dart, Kotlin Multiplatform, REST API Design, Flutter",77517,107251,Software Engineering
Staff Backend Developer,Cascadia Platforms,Singapore,Full-time,"Ruby, GraphQL, REST API Design, Django, Amazon Web Services, Express.js",147616,181951,Software Engineering
Principal Mobile Engineer,Cobalt Systems,"Seattle, WA",Full-time,"Team Leadership, Hexagonal Architecture, Mobile App Architecture, Mobile Performance Optimization, Dart, Kotlin Multiplatform, REST API Design, Flutter",159711,189576,Software Engineering
Staff Mobile Developer (Android),Emberfield Systems,Remote,Full-time,"App Store Optimization, Mentoring, Jetpack Compose, Push Notifications, Mobile Performance Optimization, REST API Design, Kotlin, Android Development",154498,183447,Software Engineering
Junior iOS Engineer,Timberline Systems,"Atlanta, GA",Full-time,"push notifications, Xcode, Scrum, App Store Optimization, Xcode",56668,68778,Software Engineering
Senior Mobile Engineer,Cascadia Systems,"Washington, DC",Full-time,"Mobile Performance Optimization, Cross-platform Development, React Native, Flutter, Kotlin Multiplatform, Mobile App Architecture",103889,127399,Software Engineering
Principal Full Stack Engineer,Lattice Systems,"Austin, TX",Full-time,"Cross-browser Compatibility, Python, Kubernetes, Figma, REST API Design, Spring Boot, FastAPI, System Design",150274,183989,Software Engineering
Senior Backend Engineer,Redwood Systems,Remote,Part-time,"REST API Design, Kotlin, Python, System Design, Microservices Architecture, Flask",107453,129376,Software Engineering
Intern Software Engineer,Ironwood Platforms,"Los Angeles, CA",Internship,"Angular, Flask, Redux, CI/CD Pipelines, JavaScript, REST API Design, Vite, Webpack",20129,39019,Software Engineering
Staff Frontend Developer,Ashgrove Works,"Raleigh, NC",Full-time,"Next.js, Distributed Systems, Material UI",143453,184003,Software Engineering
Intern Full Stack Engineer,Driftwood Systems,"Portland, OR",Internship,"Amazon Web Services, Go, Redis",22745,35026,Software Engineering
Mobile Developer (Android),Wrenfield Platforms,"Denver, CO",Part-time,"Jetpack Compose, Mobile CI/CD, Android Development, Kotlin, Mobile Performance Optimization, App Store Optimization",79508,104468,Software Engineering
Backend Engineer,Bluepeak Platforms,"Chicago, IL",Full-time,"Cassandra, FastAPI, Kubernetes, Google Cloud Platform, Ruby, Caching Strategies, Microsoft Azure, Event-Driven Architecture",87280,105169,Software Engineering
Full Stack Developer,Meridian Systems,Remote,Contract,"Message Queues (RabbitMQ), Spring Boot, Code Review Practices, PostgreSQL, Flask, GraphQL",92000,107274,Software Engineering
Lead Full Stack Developer,Redwood Platforms,"San Francisco, CA",Full-time,"Redis, Distributed Systems, Svelte",132166,171487,Software Engineering
Staff Android Engineer,Amber Systems,"Chicago, IL",Full-time,"App Store Optimization, REST API Design, Push Notifications, Mobile App Architecture, System Design",140395,184421,Software Engineering
Backend Engineer,Nova Platforms,"New York, NY",Full-time,"Kotlin, MongoDB, NestJS, FastAPI",85399,106568,Software Engineering
Staff Full Stack Developer,Skyline Platforms,Remote,Full-time,"Cassandra, MongoDB, Message Queues (RabbitMQ), Spring Boot",162967,184103,Software Engineering
Backend Developer,Pinecrest Systems,"Dublin, Ireland",Full-time,"Express.js, DynamoDB, PostgreSQL, Kubernetes, Ruby on Rails, gRPC",84040,109398,Software Engineering
Senior Software Developer,Cobalt Systems,Remote,Full-time,"Technical Writing, Sass, Redis, Svelte, GraphQL Client (Apollo), Kotlin",124371,147693,Software Engineering
Frontend Engineer,Copperbend Works,"Washington, DC",Full-time,"Storybook, CSS, Svelte",84988,104660,Software Engineering
Junior Backend Engineer,Windemere Works,"New York, NY",Full-time,"Express.js, REST API Design, Google Cloud Platform, Django, Node.js, FastAPI, ASP.NET, MySQL",56377,76351,Software Engineering
Software Developer,Redwood Systems,"Seattle, WA",Contract,"Ruby, Amazon Web Services, Continuous Integration, Google Cloud Platform",85715,100568,Software Engineering
Junior Mobile Engineer,Brightbay Platforms,Singapore,Full-time,"React Native, Cross-platform Development, Kotlin Multiplatform",58766,78880,Software Engineering
Senior Mobile Developer (iOS),Lattice Platforms,"Washington, DC",Full-time,"App Store Optimization, iOS Development, Team Leadership, Push Notifications",116459,142967,Software Engineering
Lead Frontend Developer,Palisade Systems,"Denver, CO",Full-time,"Bootstrap, HTML, Storybook, Distributed Systems, Angular, Webpack",132051,173790,Software Engineering
Junior Frontend Developer,Wrenfield Platforms,"Raleigh, NC",Full-time,"JavaScript, GraphQL Client (Apollo), Bootstrap, Responsive Design, Vite",55303,71494,Software Engineering
Lead Software Developer,Basalt Platforms,Remote,Contract,"Java, Webpack, Spring Boot, Distributed Systems, CI/CD Pipelines, MongoDB, GraphQL, Redux",132216,148800,Software Engineering
Senior iOS Engineer,Timberline Systems,"Bengaluru, India",Contract,"System Design, App Store Optimization, Mobile App Architecture, Xcode, Push Notifications, SwiftUI, iOS Development",104566,141847,Software Engineering
Junior Frontend Developer,Wrenfield Platforms,Remote,Full-time,"Bootstrap, Jest, Webpack",57907,79684,Software Engineering
Senior Software Engineer,Copperbend Works,Remote,Contract,"Tailwind CSS, GraphQL Client (Apollo), Cassandra, Java, Microservices Architecture, Communication, Next.js, Caching Strategies",105035,131452,Software Engineering
iOS Engineer,Meridian Platforms,"Chicago, IL",Full-time,"iOS Development, App Store Optimization, SwiftUI, Xcode",88635,102906,Software Engineering
Android Engineer,Marrow Systems,"Amsterdam, Netherlands",Full-time,"Kotlin, Mobile Performance Optimization, REST API Design, Jetpack Compose",84441,103016,Software Engineering
Full Stack Engineer,Driftwood Systems,"Toronto, ON",Full-time,"Vue.js, Tailwind CSS, Express.js, DynamoDB, Microservices Architecture, Java, Django",82251,109874,Software Engineering
Staff Frontend Engineer,Coral Systems,"Washington, DC",Full-time,"GraphQL Client (Apollo), VUE.JS, Next.js, Svelte, Bootstrap, Cross-browser Compatibility, Redux",162438,181630,Software Engineering
Full Stack Developer,Hollowreach Works,"Austin, TX",Part-time,"Django, Spring Boot, jQuery, Cross-browser Compatibility, Caching Strategies, Express.js, Microsoft Azure",78239,108585,Software Engineering
Mobile Developer (Android),Crestline Platforms,Remote,Full-time,"Push Notifications, Android Development, Jetpack Compose, Kotlin, Android Studio, Mobile App Architecture, Mobile Performance Optimization",82877,100260,Software Engineering
Senior Frontend Developer,Northwind Platforms,"New York, NY",Full-time,"Hexagonal Architecture, Cross-browser Compatibility, React, Responsive Design, GraphQL Client (Apollo), Vite",105590,143534,Software Engineering
Senior Full Stack Engineer,Wrenfield Systems,"Portland, OR",Contract,"Jest, Python, System Design",115719,135263,Software Engineering
Senior Full Stack Engineer,Solstice Systems,"Denver, CO",Full-time,"TypeScript, MySQL, Svelte, Message Queues (RabbitMQ), Cross-browser Compatibility, jQuery, GraphQL",100986,148096,Software Engineering
Senior Software Developer,Ironwood Platforms,Remote,Full-time,"Jest, Event-Driven Architecture, Kotlin, Mentoring",129036,147764,Software Engineering
Senior Mobile Developer (Android),Brightbay Platforms,Singapore,Full-time,"Mobile Performance Optimization, Hexagonal Architecture, Team Leadership, Mobile App Architecture, Jetpack Compose, Android Studio, Push Notifications",102062,149071,Software Engineering
Mobile Developer (Android),Foxglove Platforms,"New York, NY",Full-time,"Kotlin, Push Notifications, Mobile CI/CD, Mobile Performance Optimization, Mobile App Architecture, REST API Design, Android Development, Android Studio",75869,96161,Software Engineering
Lead Full Stack Developer,Ironwood Platforms,Remote,Full-time,"Event-Driven Architecture, jQuery, Responsive Design, CSS, GraphQL,  MongoDB ",132895,169884,Software Engineering
Lead Mobile Developer (Android),Coral Platforms,"Sydney, Australia",Full-time,"Kotlin, REST API Design, Load Balancing, Push Notifications",151858,172974,Software Engineering
Backend Developer,Skyline Systems,"Chicago, IL",Full-time,"Flask, PostgreSQL, Continuous Integration, Amazon Web Services, MySQL, Distributed Systems, Kotlin, Java",76377,105674,Software Engineering
Full Stack Engineer,Ashgrove Systems,"Amsterdam, Netherlands",Full-time,"Progressive Web Apps, Spring Boot, React, gRPC, Storybook, NestJS",77751,95477,Software Engineering
Intern Software Engineer,Driftwood Systems,"Raleigh, NC",Internship,"Message Queues (RabbitMQ), Problem Solving, REST API Design, Sass",26339,39147,Software Engineering
Junior Frontend Engineer,Ironwood Systems,"Denver, CO",Full-time,"CSS, Next.js, Storybook, Tailwind CSS, Sass, Bootstrap",66119,77422,Software Engineering
"Engineering Manager, Frontend",Gullhaven Platforms,"Seattle, WA",Full-time,"Webpack, Mentoring, Bootstrap, Redux, Jest",126161,154918,Software Engineering
Lead Backend Developer,Slatestone Systems,"Los Angeles, CA",Full-time,"Message Queues (RabbitMQ), Continuous Integration, Event-Driven Architecture",131265,174170,Software Engineering
Mobile Developer (iOS),Tidefall Systems,"Amsterdam, Netherlands",Contract,"SwiftUI, Mobile App Architecture, Swift, Push Notifications, Mobile CI/CD, Mobile Performance Optimization, REST API Design, Xcode",75408,109504,Software Engineering
"Engineering Manager, Frontend",Redwood Platforms,"New York, NY",Full-time,"React, Sass, jQuery, Redux",149231,168242,Software Engineering
Senior Frontend Engineer,Lattice Systems,"Boston, MA",Full-time,"Vite, JavaScript, Storybook, React",104644,146857,Software Engineering
Intern Frontend Engineer,Silverbrook Works,"Washington, DC",Internship,"Jest, Cross-browser Compatibility, Bootstrap, Vue.js, Material UI, Figma",24788,35448,Software Engineering
Software Developer,Cobalt Systems,"Denver, CO",Full-time,"Vite, Technical Writing, REST API Design",79791,106802,Software Engineering
Senior Full Stack Developer,Coral Systems,"Washington, DC",Full-time,"Bootstrap, HTML, C#",130370,148690,Software Engineering
Lead Software Engineer,Slatestone Platforms,"Washington, DC",Full-time,"REST API Design, Figma, Docker, Vite, Webpack, Tailwind CSS",138008,174078,Software Engineering
Lead Mobile Developer (Android),Skyline Platforms,"Los Angeles, CA",Full-time,"Mobile App Architecture, Jetpack Compose, Distributed Systems, Domain-Driven Design, REST API Design",132211,150008,Software Engineering
"Engineering Manager, Backend",Tidefall Platforms,"Portland, OR",Full-time,"Cassandra, Distributed Systems, PostgreSQL, Microsoft Azure, Ruby, Microservices Architecture, Kotlin, Redis",120283,141933,Software Engineering
Mobile Developer (Android),Hollowreach Works,"Berlin, Germany",Part-time,"Git, REST API Design, Android Development, Kotlin, Push Notifications, App Store Optimization, Mobile CI/CD, Mobile App Architecture",78429,107600,Software Engineering
Principal Software Developer,Ashgrove Platforms,"Boston, MA",Contract,"REST API Design, Next.js, Communication",167260,189745,Software Engineering
Senior Frontend Developer,Marrow Platforms,Remote,Full-time,"JavaScript, Responsive Design, Next.js, jQuery, Bootstrap, Redux",104784,145267,Software Engineering
Full Stack Developer,Hollowreach Systems,Remote,Full-time,"Git, TypeScript, Kotlin, Spring Boot",76406,108306,Software Engineering
Junior Backend Developer,Ironwood Platforms,"Chicago, IL",Contract,"REST API Design, DynamoDB, Event-Driven Architecture, Python, Express.js, Spring Boot, CI/CD Pipelines, Ruby",58376,74898,Software Engineering
Senior Backend Developer,Tidefall Systems,"Toronto, ON",Full-time,"Amazon Web Services, ASP.NET, dynamodb, Node.js, Cassandra, REST API Design, C#, C#",100557,140461,Software Engineering
Android Engineer,Windemere Works,"Raleigh, NC",Part-time,"Android Studio, App Store Optimization, Mobile App Architecture, Mobile CI/CD, Kotlin, Push Notifications, REST API Design, Android Development",76438,102119,Software Engineering
Full Stack Developer,Thistledown Systems,"Berlin, Germany",Full-time,"Amazon Web Services, Flask, Spring Boot, MySQL, DynamoDB",87574,107390,Software Engineering
Senior Full Stack Engineer,Timberline Systems,"Washington, DC",Full-time,"jQuery, Next.js, Git, Caching Strategies, Python, NestJS, ASP.NET, Redux",117529,149459,Software Engineering
Senior Frontend Engineer,Slatestone Platforms,"Seattle, WA",Contract,"HTML, Bootstrap, Svelte, Responsive Design, Accessibility (WCAG), Team Leadership, Sass",102037,142225,Software Engineering
Staff Mobile Developer (Android),Ironwood Platforms,Remote,Contract,"REST API Design, Mobile App Architecture, Jetpack Compose, Kotlin",166083,182326,Software Engineering
Full Stack Developer,Windemere Systems,"New York, NY",Contract,"Message Queues (RabbitMQ), Google Cloud Platform, gRPC, Sass, Docker, System Design, Microservices Architecture, CSS",80501,103334,Software Engineering
Staff Software Developer,Lattice Systems,"Sydney, Australia",Full-time,"Message Queues (RabbitMQ), Cassandra, Python, Kubernetes",150143,178259,Software Engineering
Staff Frontend Engineer,Nova Platforms,"Chicago, IL",Full-time,"Next.js, HTML, Communication, jQuery, Storybook",141812,182363,Software Engineering
Senior Mobile Developer (Android),Lattice Systems,Remote,Full-time,"Team Leadership, Load Balancing, Mobile CI/CD",104469,140648,Software Engineering
Principal Frontend Developer,Quartzline Systems,"Toronto, ON",Full-time,"Continuous Integration, Tailwind CSS, Storybook, Progressive Web Apps, Vite, React",150696,186864,Software Engineering
Software Developer,Gullhaven Platforms,"Amsterdam, Netherlands",Full-time,"REST API Design, Amazon Web Services, Ruby, NestJS, jQuery, Progressive Web Apps, Django",77865,105837,Software Engineering
