title,company,location,type,skills_required,salary_min,salary_max,category
Senior Sourcing Analyst,Brightfield Sourcing,"Toronto, ON",Full-time,"Budgeting & Forecasting, Risk Management, Agile Methodology, Data Analysis, NetSuite, SAP, Excel, Contract Negotiation",102601,128218,Supply Chain
Senior Network Engineer,Thornbury Systems Networks,"Reston, VA",Full-time,"DNS Administration, Virtualization (VMware), Network Automation, Agile Methodology, Storage Area Networks, IPv6",126664,143357,DevOps & Infrastructure
Credit Analyst,Falcon Ridge Financial Group,"Boston, MA",Full-time,"P&L Management, KPI Development, Accounting Principles, Business Development, NetSuite, QuickBooks",92114,104911,"Business, Finance & Analytics"
Marketing Automation Specialist,Windmere Bridge Tech,"Denver, CO",Full-time,"Lead Generation, Marketing Automation, Email Marketing",78098,92000,"Marketing, Sales & Growth"
"Engineering Manager, Mobile",Thistledown Robotics Group,"Raleigh, NC",Full-time,"Technical Writing, Objective-C, Mobile App Architecture, Mobile Performance Optimization, Domain-Driven Design, Swift",123828,163017,Software Engineering
Manager Business Development Manager,Halcyon Interactive,"Miami, FL",Full-time,"Account-Based Marketing, Salesforce, Sales Forecasting, CRM Management, Lead Generation, Negotiation",129585,163754,"Marketing, Sales & Growth"
Engineering Manager,Amber Systems,"Raleigh, NC",Full-time,"Figma, MySQL, CSS, Google Cloud Platform, Ruby on Rails, JavaScript, Cross-browser Compatibility, TypeScript",122853,164504,Software Engineering
Senior QA Analyst,Qualitrix Systems,"Austin, TX",Full-time,"Selenium, Appium, Mobile Testing",84571,130045,QA & Testing
Lead Bioinformatics Engineer,Pulseline Genomics,"Philadelphia, PA",Internship,"Tableau, Pandas, R, MySQL, Team Leadership",134586,157701,Health Data & Bioinformatics
Lead Software Engineer,Ashgrove Foundry,"Washington, DC",Full-time,"React, ASP.NET, GraphQL Client (Apollo)",135674,158120,Software Engineering
Strategy Analyst,Brambleton Solutions Group,Remote,Full-time,"KPI Development, Data-Driven Decision Making, Financial Analysis",78883,90723,"Business, Finance & Analytics"
Junior NLP Engineer,Fernwood Bridge Works,"Toronto, ON",Full-time,"Large Language Models, Prompt Engineering, Communication, Natural Language Processing, Deep Learning",66481,79836,Data & Analytics
Supply Chain Manager,Kettlebrook Enterprises,"Chicago, IL",Contract,"  Budgeting & Forecasting , NetSuite, Data Analysis, Procurement, Contract Negotiation, Vendor Management",79532,98296,Supply Chain
Intern Backend Engineer,Skyline Platforms,"Seattle, WA",Internship,"Cassandra, Node.js, Scrum, Message Queues (RabbitMQ), gRPC, Spring Boot, Event-Driven Architecture, Kotlin",22324,37108,Software Engineering
Lead Technical Support Engineer,Assurewave Software,"Berlin, Germany",Full-time,"SD-WAN, VPN Configuration, TCP/IP",99608,139647,IT Support
Staff Data Scientist,Starling Digital Ventures,"Washington, DC",Part-time,"Predictive Analytics, R, Statistical Modeling, TensorFlow, Jupyter, NumPy, Time Series Analysis",156320,183131,Data & Analytics
Junior Content Marketing,Windmere Interactive,"Atlanta, GA",Full-time,"SEO, Social Media Marketing, Content Marketing, Public Relations, Copywriting",60750,64889,"Marketing, Sales & Growth"
Principal Health Data Scientist,Beacon Health Analytics,"Dublin, Ireland",Part-time,"Scikit-learn, Statistics, NumPy, Data Visualization, TensorFlow, Medical Coding (ICD-10)",163624,189244,Health Data & Bioinformatics
Frontend Engineer,Northwind Foundry,"Boston, MA",Contract,"Tailwind CSS, JavaScript, HTML",88033,108154,Software Engineering
Senior AI Research Engineer,Bluepeak Insight Digital,"Vancouver, BC",Full-time,"Hugging Face Transformers, Cross-functional Collaboration, CV, Natural Language Processing, Statistics, Generative AI",138569,156497,Data & Analytics
Manager Cybersecurity Analyst,Granite Peak Tech,"Bengaluru, India",Full-time,"Penetration Testing, Amazon Web Services (AWS), Incident Response, Secure Code Review, Digital Forensics, VPN Configuration, Application Security",113928,167596,Security
Manager Scrum Master,Cascade Freight Systems,"Austin, TX",Internship,"Confluence, SAFe (Scaled Agile Framework), Microsoft Project, Risk Assessment (Projects), Budget Management (Projects), Scrum, Roadmap Planning",119481,145080,Project & Program Management
Business Intelligence Analyst Manager,Skyline Data Robotics Group,Remote,Full-time,"Data Governance, SQL, Looker, Metabase, Power BI, Data Modeling",147790,176520,Data & Analytics
Senior Frontend Developer,Skyline Systems,"Toronto, ON",Full-time,"Storybook, Accessibility (WCAG), Vue.js",104485,149539,Software Engineering
Data Science Manager,Crestline Bridge Analytics,"Toronto, ON",Full-time,"Python, Time Management, Statistics, Data Analysis, Roadmap Planning",140755,160042,Data & Analytics
Senior Business Intelligence Analyst,Onyx Digital Digital,"Toronto, ON",Part-time,"Google Data Studio, Metabase, Tableau, Business Intelligence, Looker, Power BI",134915,162127,Data & Analytics
Mid-level Health Data Scientist,Nightingale Informatics,"Nashville, TN",Internship,"Data Warehousing, Natural Language Processing, TensorFlow, Medical Coding (ICD-10), HIPAA Compliance",98580,106601,Health Data & Bioinformatics
Staff Flutter Developer,Basalt Labs,"London, UK",Full-time,"Kotlin Multiplatform, Jetpack Compose, Objective-C for iOS",149992,184164,Software Engineering
Principal Healthcare Interoperability Engineer,Wavecrest Bio Systems,Remote,Internship,"HIPAA Compliance, Epic Systems, Docker, Team Leadership",177324,187303,Health Data & Bioinformatics
Staff Visual Designer,Redshale Design,"San Francisco, CA",Full-time,"Design Critique Facilitation, UX Research, Motion Design, Miro, Design Thinking, OKRs",142166,172441,Design
Lead Software Developer,Pinecrest Systems,"Boston, MA",Contract,"DynamoDB, MongoDB, Vue.js, Figma",135242,169076,Software Engineering
Mid-level Computer Vision Engineer,Crestline Bridge Analytics,Remote,Full-time,"TensorFlow, Time Management, Docker, Deep Learning, Python",95028,110992,Data & Analytics
Observability Engineer Intern,Ridgeback Relay IT,Remote,Internship,"Kubernetes, Pulumi, Jenkins, PowerShell, Microsoft Azure",28454,36466,DevOps & Infrastructure
Bookkeeper Manager,Redwood Advisory Group,"San Francisco, CA",Full-time,"Excel Financial Modeling, KPI Development, Financial Analysis, QuickBooks, Pricing Strategy, Vendor Management",120574,131175,"Business, Finance & Analytics"
Junior Backend Engineer,Emberfield Robotics Group,"San Francisco, CA",Full-time,"MongoDB, PostgreSQL, Mentoring, ASP.NET, CI/CD Pipelines, Java, MySQL, Flask",59760,77158,Software Engineering
Junior NLP Engineer,Cinderpeak Systems Group,"Vancouver, BC",Full-time,"Large Language Models, Natural Language Processing, Time Management, Deep Learning, Hugging Face Transformers",60021,73547,Data & Analytics
Senior Cross-platform Mobile Engineer,Vertex Cloud Labs,"London, UK",Full-time,"Android Studio, SwiftUI, Kotlin, Kotlin Multiplatform, Cross-platform Development, Jetpack Compose",121034,138493,Software Engineering
Lead Data Scientist,Thornfield Quantum Tech,Remote,Part-time,"Pandas, Statistics, NumPy",143555,165688,Data & Analytics
Analytics Engineering Manager,Copperfield Insight Labs,Remote,Full-time,"SQL, Team Leadership, Data Governance, dbt, Stakeholder Management",128282,155394,Data & Analytics
Senior Business Analyst,Stonebridge Strategy Group,"Charlotte, NC",Full-time,"Git, Supply Chain Analysis, Procurement, Contract Negotiation, Excel Financial Modeling",104576,113768,"Business, Finance & Analytics"
Senior Cloud Security Architect,Keyline Security Group,"San Francisco, CA",Full-time,"SOC 2 Compliance, Cloud Security, Firewall Configuration, DevSecOps, Cryptography, Amazon Web Services (AWS), Digital Forensics, Incident Response",120877,181716,Security
Senior Full Stack Developer,Foxglove Systems,"Portland, OR",Full-time,"Go, Ruby on Rails, Event-Driven Architecture",108846,147380,Software Engineering
Intern Data Analyst,Northfield Compute Group,"San Francisco, CA",Internship,"Python, data visualization, Mixpanel, SQL, Google Analytics, Data Storytelling, Power BI",30014,38858,Data & Analytics
Social Media Manager,Auroraline Commerce,"London, UK",Contract,"Brand Strategy, Influencer Marketing, Social Media Marketing, Negotiation",88868,100750,"Marketing, Sales & Growth"
Junior Android Engineer,Driftwood Systems,"New York, NY",Full-time,"Git, Push Notifications, Mobile CI/CD, Android Development, App Store Optimization, Mobile App Architecture, Jetpack Compose",57034,78149,Software Engineering
Business Analyst Intern,Cobalt Trust Group,"Seattle, WA",Internship,"Competitive Intelligence, NetSuite, Data-Driven Decision Making, Procurement, Business Development, Budgeting & Forecasting, Presentation Skills",34729,41723,"Business, Finance & Analytics"
Junior XR Software Engineer,Voxel Technologies,Remote,Internship,"Sensor Integration, Unity, Computer Vision",66550,78852,Software Engineering
Senior Platform Engineer,Copperline Signal Systems Group,"Reston, VA",Internship,"GitLab CI, AWS S3, GitLab, Trunk-Based Development",121572,150938,DevOps & Infrastructure
IT Infrastructure Manager,Granite Fleet Digital,Remote,Full-time,"Azure Functions, Documentation Best Practices, VoIP Systems, Team Leadership, Continuous Integration, Trunk-Based Development",120135,170282,DevOps & Infrastructure
Data Science Manager,Onyx Signal Collective,"Denver, CO",Full-time,"Team Leadership, Scrum, Data Analysis, Predictive Analytics",133335,157334,Data & Analytics
Intern Data Analyst,Starling Field Group,"Berlin, Germany",Internship,"SQL, Amplitude, Tableau, Power BI",24071,35410,Data & Analytics
Junior Robotics Software Engineer,Bluefin Labs,Remote,Full-time,"C++, Computer Vision, Robotics Programming, Machine Learning, Reinforcement Learning, Cross-functional Collaboration",62389,79860,Software Engineering
Purchasing Coordinator,Glenridge Procurement Group,"Austin, TX",Full-time,"Budgeting & Forecasting, SAP, Contract Negotiation, Cost-Benefit Analysis, Risk Management",81816,87294,Supply Chain
Senior Cloud Security Engineer,Quartzline Signal Infrastructure,"Toronto, ON",Full-time,"Firewall Configuration, Network Routing & Switching, Ansible, AWS RDS, Jenkins",117797,139758,DevOps & Infrastructure
Senior Copywriter,Wildflower Cloud Labs,"Miami, FL",Full-time,"Public Relations, Email Marketing, SEO, Content Marketing, Copywriting, Content Strategy",115879,148377,"Marketing, Sales & Growth"
Director Logistics Manager,Silverton Logistics,Remote,Full-time,"Procurement, Data Analysis, Contract Negotiation, Excel Financial Modeling, Supply Chain Analysis, Excel, Vendor Management",158324,182802,Supply Chain
Data Science Manager,Starling Cloud Works,Remote,Full-time,"Machine Learning, Data Analysis, Python",145124,159303,Data & Analytics
Principal Observability Engineer,Onyx Cloud IT,"Raleigh, NC",Contract,"Bash, PowerShell, Shell Scripting",153753,187571,DevOps & Infrastructure
Junior Computer Vision Engineer,Starling Cloud Works,"Los Angeles, CA",Part-time,"TensorFlow, Python, Time Management, Feature Engineering, Computer Vision",63210,69962,Data & Analytics
Backend Developer,Driftwood Platforms,Remote,Full-time,"Node.js, Communication, Distributed Systems",76333,109353,Software Engineering
Junior Category Manager,Ridgemont Sourcing Solutions,Remote,Full-time,"Contract Negotiation, Cost-Benefit Analysis, SAP, Vendor Management, Data Analysis, KPI Development",58142,74528,Supply Chain
Mid-level Systems Administrator,Palisade Orbit Systems Group,"Boston, MA",Contract,"VPN Configuration, New Relic, CI/CD Pipelines, Datadog, Cost Optimization (FinOps), Storage Area Networks, Problem Solving, Network Monitoring",93607,113448,DevOps & Infrastructure
Senior Operations Analyst,Brightpath Solutions Group,"San Francisco, CA",Full-time,"Business Development, Supply Chain Analysis, SAP, P&L Management, Pricing Strategy, Excel Financial Modeling",114497,129421,Business Operations
Junior Software Engineer,Copperbend Works,"Los Angeles, CA",Full-time,"GraphQL Client (Apollo), HTML, Amazon Web Services, Next.js, REST API Design, Distributed Systems, Spring Boot",56053,79806,Software Engineering
Staff MLOps Engineer,Nova Cloud Robotics Group,"Berlin, Germany",Full-time,"Kubernetes, Docker, Machine Learning, Time Management",154355,177529,Data & Analytics
Mid-level Business Intelligence Analyst,Fernwood Field Robotics Group,Remote,Full-time,"Data Modeling, Excel VBA, SQL, BI, Data Governance",90941,108774,Data & Analytics
Junior Computer Vision Engineer,Fernwood Bridge Works,"Atlanta, GA",Full-time,"PyTorch, TensorFlow, Deep Learning, Python, Time Management",68965,80691,Data & Analytics
Intern Backend Developer,Cascadia Platforms,"Denver, CO",Internship,"GraphQL, System Design, Microservices Architecture, Go",20531,39750,Software Engineering
Lead Systems Administrator,Redteam Ridge Labs,"Vancouver, BC",Internship,"Active Directory, Virtualization (VMware), Documentation Best Practices, SD-WAN, Windows Server Administration",117669,159571,IT Support
Senior Healthcare Interoperability Engineer,Northgate Wellness Systems,"Austin, TX",Full-time,"HIPAA Compliance, Epic Systems, Healthcare Interoperability, Java",139218,142375,Health Data & Bioinformatics
Staff DeFi Protocol Engineer,Wraith Labs,Remote,Part-time,"Decentralized Finance (DeFi), Smart Contracts, Cryptocurrency Systems, NFT Platforms",140910,181780,Software Engineering
Intern Frontend Engineer,Gullhaven Platforms,"Toronto, ON",Internship,"Angular, Next.js, Sass, Redux, Tailwind CSS, Bootstrap, Vue.js",25419,37402,Software Engineering
Intern Data Scientist,Skyline Data Robotics Group,"Washington, DC",Internship,"SQL, Pandas, Statistical Modeling, R, PyTorch, Python, Jupyter",29216,34538,Data & Analytics
BI Developer Intern,Lakeshore Ledger Co.,"New York, NY",Internship,"Tableau, KPI Development, Contract Negotiation, Data-Driven Decision Making, Excel, Risk Management, Cost-Benefit Analysis, Accounting Principles",27011,31357,Data & Analytics
Principal UX Designer,Sunspire Digital,"Sydney, Australia",Full-time,"Figma, Usability Testing, Design Critique Facilitation, UX Research, Adobe XD, OKRs",159728,181239,Design
Lead Demand Generation Manager,Vertex Bridge Tech,"Chicago, IL",Full-time,"CRM Management, Paid Search Advertising, Marketing Analytics, Account-Based Marketing, Lead Generation, Marketing Automation, Agile Methodology",143892,170369,"Marketing, Sales & Growth"
Sales Development Representative,Falconhurst Systems,Remote,Full-time,"Negotiation, CRM Management, Account-Based Marketing, Lead Generation, Sales Forecasting, Salesforce",80281,96513,"Marketing, Sales & Growth"
Technical Product Manager,Cedarfall Product Co,"Boston, MA",Full-time,"A/B Test Design, Business Analysis, Jira, Agile Methodology, Requirements Gathering, Competitive Analysis, OKRs",118067,156523,Product
